Столбец1;work_year;experience_level;employment_type;job_title;salary;salary_currency;salary_in_usd;employee_residence;remote_ratio;company_location;company_size;continent
6000;2023;SE;FT;Data Engineer;158700;USD;158700;US;0;US;M;North America
6002;2023;SE;FT;Data Scientist;158677;USD;158677;US;100;US;M;North America
6003;2023;SE;FT;Data Engineer;158620;USD;158620;US;0;US;M;North America
6004;2023;MI;FT;Data Engineer;158600;USD;158600;US;100;US;M;North America
6005;2023;SE;FT;Data Engineer;158600;USD;158600;US;0;US;M;North America
6006;2023;SE;FT;Data Engineer;158600;USD;158600;US;0;US;M;North America
6010;2023;SE;FT;Data Scientist;158500;USD;158500;CA;100;CA;M;North America
6012;2023;SE;FT;Data Analyst;158494;USD;158494;US;100;US;M;North America
6013;2023;SE;FT;Data Science;158400;USD;158400;US;0;US;M;North America
6014;2023;MI;FT;Data Engineer;158400;USD;158400;US;0;US;M;North America
6015;2023;SE;FT;Data Scientist;158400;USD;158400;US;0;US;M;North America
6016;2023;MI;FT;Machine Learning Engineer;158200;USD;158200;US;0;US;M;North America
6017;2022;SE;FT;Data Scientist;158200;USD;158200;US;100;US;L;North America
6020;2023;MI;FT;Research Scientist;158080;USD;158080;US;0;US;M;North America
6026;2023;SE;FT;Data Scientist;158000;USD;158000;US;0;US;M;North America
6027;2023;SE;FT;Data Engineer;158000;USD;158000;US;0;US;M;North America
6028;2023;MI;FT;Data Visualization Specialist;158000;USD;158000;US;0;US;M;North America
6029;2023;SE;FT;Data Analyst;158000;USD;158000;US;0;US;M;North America
6030;2023;SE;FT;Machine Learning Engineer;158000;USD;158000;US;100;US;M;North America
6031;2023;SE;FT;Data Engineer;158000;USD;158000;US;0;US;M;North America
6032;2023;SE;FT;Machine Learning Engineer;158000;USD;158000;CA;100;CA;M;North America
6033;2022;MI;FT;Data Science Manager;158000;USD;158000;US;100;US;M;North America
6040;2023;SE;FT;Data Scientist;157750;USD;157750;US;0;US;M;North America
6041;2023;SE;FT;Data Scientist;157750;USD;157750;US;100;US;M;North America
6044;2023;SE;FT;Data Science Consultant;157550;USD;157550;US;0;US;M;North America
6045;2023;SE;FT;Data Engineer;157550;USD;157550;US;0;US;M;North America
6046;2023;SE;FT;Data Engineer;157550;USD;157550;US;0;US;M;North America
6047;2023;SE;FT;Data Engineer;157550;USD;157550;US;0;US;M;North America
6051;2023;EX;FT;Director of Data Science;157500;USD;157500;US;0;US;M;North America
6052;2023;SE;FT;Data Analyst;157500;USD;157500;US;100;US;M;North America
6053;2023;SE;FT;Data Scientist;157500;USD;157500;US;100;US;M;North America
6055;2023;SE;FT;Machine Learning Scientist;157250;USD;157250;US;0;US;M;North America
6056;2023;SE;FT;Research Engineer;157250;USD;157250;US;100;US;M;North America
6057;2023;SE;FT;Data Engineer;157250;USD;157250;US;100;US;M;North America
6058;2023;SE;FT;Machine Learning Scientist;157250;USD;157250;US;100;US;M;North America
6059;2023;SE;FT;Research Engineer;157250;USD;157250;US;100;US;M;North America
6062;2023;MI;FT;Data Scientist;157000;USD;157000;US;100;US;M;North America
6063;2023;SE;FT;Data Analyst;157000;USD;157000;US;100;US;M;North America
6064;2023;SE;FT;Research Scientist;157000;USD;157000;US;0;US;M;North America
6065;2023;SE;FT;Research Engineer;157000;USD;157000;US;0;US;M;North America
6066;2023;SE;FT;Data Scientist;157000;USD;157000;CA;0;CA;M;North America
6067;2023;SE;FT;Data Scientist;157000;USD;157000;US;100;US;M;North America
6068;2022;EX;FT;Analytics Engineer;157000;USD;157000;US;100;US;M;North America
6069;2020;SE;FT;Machine Learning Manager;157000;CAD;117104;CA;50;CA;L;North America
6070;2022;MI;FT;Applied Data Scientist;157000;USD;157000;US;100;US;L;North America
6071;2022;SE;FT;Lead Data Scientist;156868;USD;156868;US;100;US;L;North America
6072;2023;SE;FT;Data Engineer;156600;USD;156600;US;100;US;M;North America
6073;2022;SE;FT;Data Scientist;156600;USD;156600;US;100;US;M;North America
6074;2022;SE;FT;Data Engineer;156600;USD;156600;US;100;US;M;North America
6075;2023;SE;FT;Data Scientist;156560;USD;156560;US;0;US;M;North America
6076;2023;SE;FT;Data Scientist;156560;USD;156560;US;100;US;M;North America
6078;2023;SE;FT;Machine Learning Engineer;156453;USD;156453;US;100;US;M;North America
6080;2023;EN;FT;Data Scientist;156450;USD;156450;US;100;US;M;North America
6081;2023;EN;FT;Data Scientist;156450;USD;156450;US;0;US;M;North America
6082;2023;EN;FT;Analytics Engineer;156450;USD;156450;US;100;US;M;North America
6084;2023;SE;FT;Business Intelligence Engineer;156400;USD;156400;US;0;US;M;North America
6085;2023;SE;FT;Data Scientist;156400;USD;156400;US;0;US;M;North America
6086;2023;SE;FT;Business Intelligence Engineer;156400;USD;156400;US;0;US;M;North America
6087;2023;SE;FT;Data Scientist;156400;USD;156400;US;100;US;M;North America
6088;2023;SE;FT;Business Intelligence Engineer;156400;USD;156400;US;0;US;M;North America
6089;2023;SE;FT;Data Scientist;156400;USD;156400;US;0;US;M;North America
6090;2023;SE;FT;Business Intelligence Engineer;156400;USD;156400;US;0;US;M;North America
6091;2023;SE;FT;Business Intelligence Engineer;156400;USD;156400;US;0;US;M;North America
6092;2023;SE;FT;Data Scientist;156400;USD;156400;US;0;US;M;North America
6093;2023;SE;FT;Data Scientist;156400;USD;156400;US;0;US;M;North America
6094;2023;SE;FT;Data Scientist;156400;USD;156400;US;100;US;M;North America
6095;2023;SE;FT;Business Intelligence Engineer;156400;USD;156400;US;0;US;M;North America
6096;2023;SE;FT;Data Scientist;156400;USD;156400;US;0;US;M;North America
6097;2023;SE;FT;Data Scientist;156400;USD;156400;US;0;US;M;North America
6098;2023;SE;FT;Research Engineer;156400;USD;156400;US;100;US;M;North America
6099;2023;SE;FT;Data Scientist;156400;USD;156400;US;100;US;M;North America
6100;2023;SE;FT;Research Engineer;156400;USD;156400;US;100;US;M;North America
6101;2023;SE;FT;Business Intelligence Engineer;156400;USD;156400;US;0;US;M;North America
6102;2023;SE;FT;Data Scientist;156400;USD;156400;US;0;US;M;North America
6103;2023;SE;FT;Data Scientist;156400;USD;156400;US;0;US;M;North America
6104;2023;SE;FT;Business Intelligence Engineer;156400;USD;156400;US;0;US;M;North America
6105;2023;SE;FT;Business Intelligence Engineer;156400;USD;156400;US;0;US;M;North America
6106;2023;SE;FT;Data Engineer;156400;USD;156400;US;100;US;M;North America
6107;2023;SE;FT;Data Scientist;156400;USD;156400;US;0;US;M;North America
6108;2023;SE;FT;Research Engineer;156400;USD;156400;US;100;US;M;North America
6109;2023;SE;FT;Business Intelligence Engineer;156400;USD;156400;US;0;US;M;North America
6110;2023;SE;FT;Data Scientist;156400;USD;156400;US;0;US;M;North America
6111;2023;SE;FT;Data Scientist;156400;USD;156400;US;0;US;M;North America
6112;2023;SE;FT;Data Scientist;156400;USD;156400;US;100;US;M;North America
6113;2023;SE;FT;Data Science Lead;156400;USD;156400;US;0;US;M;North America
6114;2023;SE;FT;Data Scientist;156400;USD;156400;US;100;US;M;North America
6115;2023;SE;FT;Data Scientist;156400;USD;156400;US;0;US;M;North America
6116;2023;SE;FT;Data Scientist;156400;USD;156400;US;100;US;M;North America
6117;2023;SE;FT;Data Scientist;156400;USD;156400;US;0;US;M;North America
6118;2022;SE;FT;Data Scientist;156400;USD;156400;US;0;US;M;North America
6119;2022;SE;FT;Data Scientist;156400;USD;156400;US;0;US;M;North America
6120;2022;SE;FT;Data Scientist;156400;USD;156400;US;0;US;M;North America
6121;2022;SE;FT;Data Scientist;156400;USD;156400;US;0;US;M;North America
6123;2023;SE;FT;Data Engineer;156275;USD;156275;US;0;US;M;North America
6125;2023;SE;FT;Machine Learning Engineer;156150;USD;156150;US;100;US;M;North America
6126;2023;SE;FT;Data Scientist;156100;USD;156100;CA;0;CA;M;North America
6127;2023;SE;FT;Data Scientist;156100;USD;156100;CA;0;CA;M;North America
6135;2023;SE;FT;Research Scientist;156000;USD;156000;US;0;US;M;North America
6136;2023;SE;FT;Data Analyst;156000;USD;156000;US;0;US;M;North America
6137;2023;SE;FT;Data Engineer;156000;USD;156000;US;100;US;M;North America
6138;2023;SE;FT;Machine Learning Engineer;156000;USD;156000;US;100;US;M;North America
6139;2023;SE;FT;Data Scientist;156000;USD;156000;CA;100;CA;M;North America
6140;2023;SE;FT;Data Scientist;156000;USD;156000;CA;100;CA;M;North America
6141;2023;SE;FT;Data Scientist;156000;USD;156000;CA;100;CA;M;North America
6142;2023;MI;FT;Data Scientist;156000;USD;156000;US;0;US;M;North America
6143;2023;SE;FT;Data Scientist;156000;USD;156000;US;100;US;M;North America
6144;2023;SE;FT;Research Engineer;155850;USD;155850;US;0;US;M;North America
6145;2023;MI;FT;Machine Learning Engineer;155810;USD;155810;US;0;US;M;North America
6146;2023;SE;FT;Analytics Engineer;155800;USD;155800;US;100;US;M;North America
6147;2023;EN;FT;Data Analyst;155750;USD;155750;US;100;US;M;North America
6151;2023;SE;FT;Data Scientist;155600;USD;155600;US;0;US;M;North America
6152;2023;SE;FT;Data Scientist;155500;USD;155500;US;0;US;M;North America
6153;2023;SE;FT;Data Scientist;155500;USD;155500;US;0;US;M;North America
6154;2023;SE;FT;Business Intelligence Engineer;155400;USD;155400;US;0;US;M;North America
6180;2023;SE;FT;Analytics Engineer;155000;USD;155000;US;0;US;M;North America
6181;2023;MI;FT;ML Engineer;155000;USD;155000;US;0;US;M;North America
6182;2023;MI;FT;Data Analyst;155000;USD;155000;US;0;US;M;North America
6183;2023;MI;FT;Data Engineer;155000;USD;155000;US;0;US;M;North America
6184;2023;SE;FT;Data Architect;155000;USD;155000;US;0;US;M;North America
6185;2023;MI;FT;ML Engineer;155000;USD;155000;US;0;US;M;North America
6186;2023;SE;FT;Data Engineer;155000;USD;155000;US;0;US;M;North America
6187;2023;SE;FT;Data Scientist;155000;USD;155000;US;0;US;M;North America
6188;2023;SE;FT;Research Engineer;155000;USD;155000;US;0;US;M;North America
6189;2023;SE;FT;Data Analyst;155000;USD;155000;US;0;US;M;North America
6190;2023;SE;FT;Data Scientist;155000;USD;155000;CA;0;CA;M;North America
6191;2023;SE;FT;Data Engineer;155000;USD;155000;US;0;US;M;North America
6192;2023;MI;FT;ML Engineer;155000;USD;155000;US;0;US;M;North America
6193;2023;SE;FT;Data Engineer;155000;USD;155000;US;0;US;M;North America
6194;2023;SE;FT;Data Modeler;155000;USD;155000;US;100;US;L;North America
6195;2023;SE;FT;Data Scientist;155000;USD;155000;US;0;US;M;North America
6196;2023;SE;FT;Data Architect;155000;USD;155000;US;100;US;M;North America
6197;2023;MI;FT;Data Scientist;155000;USD;155000;US;100;US;M;North America
6198;2023;SE;FT;Data Engineer;155000;USD;155000;US;0;US;M;North America
6199;2023;SE;FT;Data Engineer;155000;USD;155000;US;0;US;M;North America
6200;2023;SE;FT;Research Engineer;155000;USD;155000;US;0;US;M;North America
6201;2023;SE;FT;Data Scientist;155000;USD;155000;US;100;US;M;North America
6202;2023;SE;FT;Data Engineer;155000;USD;155000;US;0;US;M;North America
6203;2023;SE;FT;Data Engineer;155000;USD;155000;US;0;US;M;North America
6204;2023;SE;FT;Data Engineer;155000;USD;155000;US;0;US;M;North America
6205;2023;SE;FT;Business Intelligence Engineer;155000;USD;155000;US;100;US;M;North America
6206;2023;SE;FT;Data Scientist;155000;USD;155000;US;100;US;M;North America
6207;2023;SE;FT;Business Intelligence Engineer;155000;USD;155000;US;100;US;M;North America
6208;2023;SE;FT;Data Lead;155000;USD;155000;US;0;US;M;North America
6209;2023;SE;FT;Data Engineer;155000;USD;155000;US;0;US;M;North America
6210;2023;SE;FT;Data Scientist;155000;USD;155000;US;0;US;M;North America
6211;2023;SE;FT;Data Scientist;155000;USD;155000;US;0;US;M;North America
6212;2023;SE;FT;Data Scientist;155000;USD;155000;US;0;US;M;North America
6213;2023;SE;FT;Data Engineer;155000;USD;155000;US;0;US;M;North America
6214;2023;MI;FT;Research Scientist;155000;USD;155000;US;0;US;M;North America
6215;2023;MI;FT;Research Engineer;155000;USD;155000;US;0;US;M;North America
6216;2023;SE;FT;Machine Learning Engineer;155000;USD;155000;US;0;US;M;North America
6217;2023;SE;FT;Data Analyst;155000;USD;155000;GB;0;GB;M;Europe
6218;2023;SE;FT;Data Engineer;155000;USD;155000;US;0;US;M;North America
6219;2023;MI;FT;Data Scientist;155000;USD;155000;US;0;US;M;North America
6220;2023;SE;FT;Data Analyst;155000;USD;155000;GB;0;GB;M;Europe
6221;2023;MI;FT;Data Analytics Manager;155000;USD;155000;US;0;US;M;North America
6222;2023;SE;FT;Decision Scientist;155000;USD;155000;US;100;US;M;North America
6223;2023;MI;FT;Machine Learning Engineer;155000;USD;155000;US;0;US;M;North America
6224;2023;EN;FT;Research Scientist;155000;USD;155000;US;0;US;M;North America
6225;2023;MI;FT;Data Analytics Manager;155000;USD;155000;US;0;US;M;North America
6226;2023;SE;FT;Data Engineer;155000;USD;155000;US;0;US;M;North America
6227;2023;SE;FT;Data Scientist;155000;USD;155000;US;0;US;M;North America
6228;2023;SE;FT;Data Analyst;155000;USD;155000;US;0;US;M;North America
6229;2023;EN;FT;Research Engineer;155000;USD;155000;US;0;US;M;North America
6230;2023;EX;FT;Data Architect;155000;USD;155000;US;0;US;M;North America
6231;2023;EN;FT;Research Engineer;155000;USD;155000;US;0;US;M;North America
6232;2023;MI;FT;Data Analytics Manager;155000;USD;155000;US;0;US;M;North America
6233;2023;SE;FT;Data Manager;155000;USD;155000;US;0;US;M;North America
6234;2023;MI;FT;Data Analytics Manager;155000;USD;155000;US;0;US;M;North America
6235;2023;SE;FT;Data Scientist;155000;USD;155000;US;0;US;M;North America
6236;2023;EX;FT;Data Analytics Manager;155000;USD;155000;US;0;US;M;North America
6237;2022;MI;FT;Data Scientist;155000;USD;155000;US;100;US;L;North America
6238;2023;SE;FT;Data Analyst;155000;USD;155000;US;100;US;M;North America
6239;2022;SE;FT;Data Engineer;155000;USD;155000;US;0;US;M;North America
6240;2022;SE;FT;Data Scientist;155000;USD;155000;US;0;US;M;North America
6241;2022;MI;FT;Data Analytics Manager;155000;USD;155000;US;0;US;M;North America
6242;2022;SE;FT;Data Engineer;155000;USD;155000;US;0;US;M;North America
6243;2022;SE;FT;Data Scientist;155000;USD;155000;US;100;US;M;North America
6244;2022;SE;FT;Data Scientist;155000;USD;155000;US;100;US;M;North America
6245;2022;SE;FT;Data Scientist;155000;USD;155000;US;100;US;M;North America
6246;2022;SE;FT;Data Engineer;155000;USD;155000;US;100;US;M;North America
6247;2022;SE;FT;Data Analyst;155000;USD;155000;US;100;US;M;North America
6248;2022;SE;FT;Data Engineer;155000;USD;155000;US;100;US;M;North America
6249;2023;SE;FT;Machine Learning Engineer;154836;USD;154836;US;100;US;M;North America
6250;2023;SE;FT;Applied Scientist;154836;USD;154836;US;100;US;M;North America
6255;2023;MI;FT;BI Developer;154800;USD;154800;US;0;US;M;North America
6256;2023;MI;FT;Data Scientist;154800;USD;154800;US;0;US;M;North America
6257;2023;MI;FT;BI Developer;154800;USD;154800;US;0;US;M;North America
6258;2023;SE;FT;Data Scientist;154700;USD;154700;US;0;US;M;North America
6259;2023;SE;FT;Data Scientist;154600;USD;154600;US;0;US;M;North America
6260;2023;SE;FT;Data Scientist;154600;USD;154600;US;100;US;M;North America
6261;2022;SE;FT;Data Engineer;154600;USD;154600;US;100;US;M;North America
6262;2022;SE;FT;Data Engineer;154600;USD;154600;US;0;US;L;North America
6263;2022;SE;FT;Data Engineer;154600;USD;154600;US;100;US;L;North America
6264;2022;SE;FT;Data Engineer;154600;USD;154600;US;100;US;L;North America
6265;2022;SE;FT;Data Analyst;154560;USD;154560;US;0;US;M;North America
6266;2022;SE;FT;Data Engineer;154545;USD;154545;US;0;US;L;North America
6267;2022;SE;FT;Data Engineer;154545;USD;154545;US;0;US;L;North America
6269;2023;SE;FT;Data Analyst;154500;USD;154500;US;100;US;M;North America
6270;2023;SE;FT;Data Analyst;154440;USD;154440;US;0;US;M;North America
6284;2023;SE;FT;Data Engineer;154000;USD;154000;US;100;US;M;North America
6285;2023;MI;FT;Data Engineer;154000;USD;154000;US;0;US;M;North America
6286;2023;MI;FT;Data Engineer;154000;USD;154000;US;0;US;M;North America
6287;2023;MI;FT;Data Engineer;154000;USD;154000;US;0;US;M;North America
6288;2023;MI;FT;Data Engineer;154000;USD;154000;US;0;US;M;North America
6289;2023;MI;FT;Data Engineer;154000;USD;154000;US;0;US;M;North America
6290;2023;SE;FT;Data Engineer;154000;USD;154000;US;0;US;M;North America
6291;2023;SE;FT;Data Operations Analyst;154000;USD;154000;US;0;US;M;North America
6292;2023;SE;FT;Applied Scientist;154000;USD;154000;US;0;US;M;North America
6293;2023;SE;FT;Data Engineer;154000;USD;154000;US;0;US;M;North America
6294;2023;SE;FT;Data Scientist;154000;USD;154000;US;100;US;M;North America
6295;2023;SE;FT;Data Engineer;154000;USD;154000;US;0;US;M;North America
6296;2023;SE;FT;Data Scientist;154000;USD;154000;US;0;US;M;North America
6297;2023;MI;FT;Data Analyst;154000;USD;154000;US;0;US;M;North America
6298;2023;MI;FT;Data Engineer;154000;USD;154000;US;0;US;M;North America
6299;2023;SE;FT;Data Engineer;154000;USD;154000;US;0;US;M;North America
6300;2022;SE;FT;Data Scientist;154000;USD;154000;US;0;US;M;North America
6301;2022;SE;FT;Data Scientist;154000;USD;154000;US;100;US;M;North America
6302;2022;SE;FT;Data Engineer;154000;USD;154000;US;100;US;M;North America
6303;2022;SE;FT;Data Engineer;154000;USD;154000;US;100;US;M;North America
6307;2023;MI;FT;Business Intelligence Analyst;153800;USD;153800;US;100;US;M;North America
6308;2023;SE;FT;Data Analyst;153800;USD;153800;US;100;US;M;North America
6310;2023;SE;FT;Data Scientist;153600;USD;153600;US;0;US;M;North America
6311;2023;SE;FT;Data Scientist;153600;USD;153600;US;0;US;M;North America
6312;2023;SE;FT;Data Scientist;153600;USD;153600;US;0;US;M;North America
6313;2023;SE;FT;Data Scientist;153600;USD;153600;US;0;US;M;North America
6314;2023;SE;FT;Data Scientist;153600;USD;153600;US;0;US;M;North America
6315;2023;SE;FT;Data Engineer;153600;USD;153600;US;0;US;M;North America
6316;2023;SE;FT;Data Analyst;153600;USD;153600;US;100;US;M;North America
6317;2023;SE;FT;Data Analyst;153600;USD;153600;US;100;US;M;North America
6318;2023;SE;FT;Data Analyst;153600;USD;153600;US;100;US;M;North America
6319;2023;SE;FT;Data Analyst;153600;USD;153600;US;0;US;M;North America
6320;2023;SE;FT;Data Analyst;153600;USD;153600;US;0;US;M;North America
6321;2023;SE;FT;Data Engineer;153600;USD;153600;US;100;US;M;North America
6322;2023;SE;FT;Data Analyst;153600;USD;153600;US;0;US;M;North America
6323;2023;SE;FT;Data Engineer;153600;USD;153600;US;100;US;M;North America
6324;2023;SE;FT;Data Analyst;153600;USD;153600;US;0;US;M;North America
6325;2023;SE;FT;Data Engineer;153600;USD;153600;US;0;US;M;North America
6326;2023;SE;FT;Data Engineer;153600;USD;153600;US;0;US;M;North America
6327;2023;SE;FT;Data Analyst;153600;USD;153600;US;0;US;M;North America
6328;2023;SE;FT;Data Analyst;153600;USD;153600;US;0;US;M;North America
6329;2023;SE;FT;Data Analyst;153600;USD;153600;US;0;US;M;North America
6330;2022;SE;FT;Data Engineer;153600;USD;153600;US;0;US;M;North America
6331;2022;SE;FT;Data Engineer;153600;USD;153600;US;0;US;M;North America
6332;2022;SE;FT;Data Engineer;153600;USD;153600;US;0;US;M;North America
6333;2022;SE;FT;Data Scientist;153600;USD;153600;US;100;US;M;North America
6334;2023;SE;FT;Data Engineer;153550;USD;153550;US;0;US;M;North America
6336;2023;SE;FT;Machine Learning Engineer;153400;USD;153400;US;0;US;M;North America
6337;2023;SE;FT;Machine Learning Engineer;153400;USD;153400;US;0;US;M;North America
